FFDr	FFDp	SFD	GZD	TVT	SKP	nfp	nsp	nap	s1	s2	nlett1	ISL	OSL	f	pred	ILP	haveFixation	haveFirstPass
158	0	158	158	158	0	1	0	1	0	1	4	5.394696	8.298406	5.48364	0.060606	0.952173	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.83478	0.333333	0	0	0
160	0	160	160	160	0	1	0	1	0	0	6	8.298406	8.629212	4.0029	0.227273	0.579895857142857	1	1
178	0	178	178	178	0	1	0	1	0	0	11	8.629212	8.734681	2.930949	0.227273	0.47404025	1	1
0	0	0	118	118	0	0	0	0	0	0	4	8.734681	0	3.23096	0.939394	0	1	1
0	0	0	234	234	0	0	0	0	0	0	3	0	7.68018	4.834955	0	0	1	1
170	0	170	170	170	0	1	0	1	0	1	9	7.68018	9.079845	1.770852	0	0.5598627	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	2.824126	0.101449	0	0	0
120	0	120	120	120	0	1	0	1	1	0	3	9.079845	5.339169	5.460754	0.072464	0.169618	1	1
154	0	154	154	154	0	1	0	1	0	1	3	5.339169	9.585528	6.078625	0.057971	0.50441025	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	3.039811	0	0	0	0
142	142	0	204	204	0	2	0	2	1	0	3	9.585528	8.038078	5.893774	0.279412	0.65079225	1	1
166	0	166	166	166	0	1	0	1	0	0	7	8.038078	10.370874	3.690728	0	0.549786625	1	1
0	0	0	180	180	0	0	0	0	0	0	10	10.370874	0	3.022016	0.25	0	1	1
0	0	0	192	192	0	0	0	0	0	0	2	0	6.490576	4.809425	0	0	1	1
134	0	134	134	134	0	1	0	1	0	1	10	6.490576	10.211309	3.084934	0	0.439405272727273	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	4.621955	0.015152	0	0	0
172	0	172	172	262	0	1	1	2	1	0	2	10.211309	6.299802	5.73672	0.893939	0.0149223333333333	1	1
178	178	0	178	178	0	1	0	1	0	0	5	6.299802	3.65031	2.245513	0.015152	0.557428166666667	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.434424	0.560606	0	0	0
0	0	0	202	202	0	0	0	0	1	0	9	15.564487	0	2.429752	0.014925	0	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	4.728338	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	0	0	3.396199	0.058824	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.475158	0.029412	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0	3.175512	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0	2.739572	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	0	5.721646	0.134328	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	0	0	3.137987	0.58209	0	0	0
0	0	0	0	0	0	0	0	0	0	0	7	0	0	3.570893	0.552239	0	0	0
0	0	0	472	472	0	0	0	0	0	0	6	0	10.882431	4.221127	0	0	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	4.05377	0.076923	0	0	0
166	0	166	166	166	0	1	0	1	1	0	4	10.882431	6.657024	3.396199	0	0.65	1	1
140	0	140	140	140	0	1	0	1	0	0	5	6.657024	7.098532	5.912923	0.102564	0.817837333333333	1	1
150	0	150	150	150	0	1	0	1	0	1	9	7.098532	9.881471	3.693639	0.141026	0.6005556	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.703793	0	0	0	0
176	0	176	176	176	0	1	0	1	1	0	6	9.881471	12.141286	3.925003	0	0.269575285714286	1	1
0	0	0	166	166	0	1	0	1	0	0	10	12.141286	0	3.843295	0.217949	0	1	1
0	0	0	0	0	0	0	0	0	0	0	7	0	0	5.51737	0.987179	0	0	0
0	0	0	264	264	0	0	0	0	0	0	9	0	8.007057	2.910624	0	0	1	1
148	0	148	148	148	0	1	0	1	0	1	6	8.007057	8.12273	4.6832	0	0.619659	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.078625	0.082192	0	0	0
282	0	282	282	282	0	1	0	1	1	1	6	8.12273	11.501115	3.743902	0.109589	0.208620428571429	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	5.48364	0.027397	0	0	0
144	0	144	144	144	0	1	0	1	1	0	5	11.501115	11.963353	5.471258	0.109589	0.160243	1	1
176	0	176	176	176	0	1	0	1	0	0	6	11.963353	6.378925	4.149404	0.164384	0.989258714285714	1	1
0	0	0	116	116	0	0	0	0	0	0	8	6.378925	0	2.63749	0.232877	0	1	1
0	0	0	230	230	0	0	0	0	0	1	3	0	10.128206	4.613303	0	0	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.83478	0.171429	0	0	0
214	0	214	214	214	0	1	0	1	1	1	8	10.128206	8.777711	3.30298	0	0.499333666666667	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.878413	0.114286	0	0	0
142	0	142	142	142	0	1	0	1	1	0	3	8.777711	8.289522	5.422478	0.242857	0.0679285	1	1
178	0	178	178	178	0	1	0	1	0	0	5	8.289522	8.142561	5.912923	0.014286	0.760206	1	1
158	0	158	158	158	0	1	0	1	0	1	6	8.142561	6.849774	4.831851	0	0.957685285714286	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	4.333185	0.028571	0	0	0
168	0	168	168	168	0	1	0	1	0	0	7	6.849774	12.596665	4.143202	0.885714	0.194196375	1	1
0	0	0	212	212	0	0	0	0	0	0	10	12.596665	0	3.358316	0.842857	0	1	1
0	0	0	316	316	0	0	0	0	0	0	9	0	10.633508	2.544068	0	0	1	1
194	0	194	194	194	0	1	0	1	0	1	8	10.633508	9.45892	3.906443	0	0.552281444444444	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.19869	0.072289	0	0	0
262	0	262	262	262	0	1	0	1	1	0	3	9.45892	4.793609	5.419771	0	0.35736325	1	1
258	0	258	258	258	0	1	0	1	0	0	6	4.793609	8.717451	5.142321	0.024096	0.317580285714286	1	1
130	0	130	130	130	0	1	0	1	0	1	3	8.717451	10.339885	4.671386	0.012048	0.98512825	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.986551	0.337349	0	0	0
176	176	0	228	228	0	2	0	2	0	0	8	10.339885	16.398061	3.72403	0	0.697822	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.509479	0.084337	0	0	0
160	0	160	160	160	0	1	0	1	1	0	8	16.398061	10.348767	3.573915	0.012048	0.525532444444444	1	1
0	0	0	192	192	0	0	0	0	0	0	8	10.348767	0	2.305351	0	0	1	1
0	0	0	206	206	0	0	0	0	0	0	3	0	7.259074	5.698007	0.243243	0	1	1
246	0	246	246	246	0	1	0	1	0	1	11	7.259074	12.789017	2.675778	0	0.442112666666667	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.509479	0.445946	0	0	0
148	148	0	416	416	0	2	0	2	1	0	13	12.789017	10.694653	1.690196	0	0.149597785714286	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.878413	0.297297	0	0	0
190	0	190	190	190	0	1	0	1	1	0	5	10.694653	10.439394	5.912923	0.094595	0.0289181666666667	1	1
186	0	186	186	186	0	1	0	1	0	1	5	10.439394	9.21150799999999	5.447457	0.027027	0.768817166666667	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.078625	0.148649	0	0	0
198	0	198	198	318	0	1	1	2	1	0	6	9.21150799999999	10.106951	3.933386	0.162162	0.546344428571429	1	1
0	0	0	186	292	0	0	0	0	0	0	14	10.106951	13.426779	0	0.108108	0	1	1
0	0	0	426	426	0	0	0	0	0	1	4	0	7.228473	4.281238	0	0	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	6.203778	0	0	0	0
140	0	140	140	140	0	1	0	1	1	1	3	7.228473	10.915317	6.509479	0.493333	0.45053575	1	1
0	0	0	0	206	1	0	1	1	0	0	5	0	0	4.005352	0	0	1	0
126	126	0	126	296	0	1	1	2	1	0	8	10.915317	4.907266	2.845098	0	0.30194	1	1
148	0	148	148	148	0	1	0	1	0	1	4	6.512279	7.783012	5.902784	0.066667	0.475946	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.509479	0.533333	0	0	0
310	0	310	310	310	0	1	0	1	1	0	7	7.783012	14.24698	1.851258	0	0.14534275	1	1
192	0	192	192	192	0	1	0	1	0	0	7	14.24698	5.787692	3.134496	0	0.92621525	1	1
0	0	0	174	174	0	0	0	0	0	0	7	5.787692	0	3.743902	0.8	0	1	1
0	0	0	168	168	0	0	0	0	0	0	2	0	6.30204	5.23162	0.031746	0	1	1
122	0	122	122	122	0	1	0	1	0	1	4	6.30204	5.019091	4.554768	0	0.8990984	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.970848	0	0	0	0
136	136	0	258	258	0	2	0	2	0	0	6	5.019091	7.765982	3.364739	0	0.0735118571428571	1	1
192	0	192	192	192	0	1	0	1	0	0	12	7.765982	13.75785	2.056905	0	0.475714461538462	1	1
212	0	212	212	212	0	1	0	1	0	1	6	13.75785	10.557195	4.454265	0.063492	0.991734	1	1
0	0	0	0	0	0	0	0	0	0	0	6	0	0	3.159266	0.301587	0	0	0
0	0	0	150	150	0	0	0	0	0	0	6	10.557195	0	5.912923	0.730159	0	1	1
0	0	0	164	164	0	0	0	0	0	0	3	0	5.92109	5.698007	0.25	0	1	1
160	0	160	160	374	0	1	1	2	0	0	9	5.92109	10.622696	2.432969	0	0.4439688	1	1
144	144	0	144	298	0	1	1	2	0	0	5	10.622696	8.326558	5.2925	0.111111	0.843730666666667	1	1
160	0	160	160	160	0	1	0	1	0	0	12	7.719145	12.655357	3.982723	0	0.517756384615385	1	1
210	0	210	210	210	0	1	0	1	0	1	10	12.655357	9.49635	2.793092	0	0.580562727272727	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.703461	0.015873	0	0	0
168	0	168	168	168	0	1	0	1	1	0	3	9.49635	9.963749	6.475158	0.555556	0.220635	1	1
238	0	238	238	238	0	1	0	1	0	1	12	9.963749	13.111034	2.222716	0	0.526637615384615	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	6.203778	0.015873	0	0	0
198	0	198	198	448	0	1	1	2	1	0	5	13.111034	8.147829	4.279211	0.031746	0.659553833333333	1	1
0	0	0	220	220	0	0	0	0	0	0	8	8.147829	11.458285	3.885135	0.888889	0	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	3.838471	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	10	0	0	4.227012	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	7	0	0	4.010258	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.475158	0.044776	0	0	0
0	0	0	0	0	0	0	0	0	0	0	7	0	0	3.115278	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	0	0	5.465099	0.149254	0	0	0
0	0	0	0	0	0	0	0	0	0	0	7	0	0	3.794418	0.671642	0	0	0
0	0	0	276	276	0	0	0	0	0	0	3	0	7.474982	5.425435	0.121212	0	1	1
168	168	0	188	188	0	2	0	2	0	0	7	7.474982	11.307281	1.322219	0	0.690947375	1	1
190	0	190	190	190	0	1	0	1	0	1	4	11.307281	8.543136	4.596839	0.136364	0.9634562	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	5.912923	0.136364	0	0	0
168	0	168	168	168	0	1	0	1	0	0	4	8.543136	6.141058	5.180948	0.515152	0.4720834	1	1
0	0	0	226	226	0	1	0	1	0	0	3	6.141058	0	5.544486	0.727273	0	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.83478	0.787879	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0	4.438368	0.757576	0	0	0
0	0	0	190	190	0	0	0	0	0	1	3	0	7.832456	4.728338	0.016129	0	1	1
0	0	0	0	108	1	0	1	1	0	1	4	0	0	3.396199	0.064516	0	1	0
130	0	130	130	130	0	1	0	1	1	0	4	7.832456	5.307842	4.557772	0	0.1363334	1	1
224	224	0	224	224	0	1	0	1	0	0	9	5.307842	6.554478	3.164353	0.064516	0.0989509	1	1
192	0	192	192	192	0	1	0	1	1	0	5	20.645091	7.289322	4.366796	0	0.846687	1	1
156	0	156	156	156	0	1	0	1	0	1	8	7.289322	9.47664	3.764101	0.04918	0.707716	1	1
0	0	0	0	146	1	0	1	1	0	1	3	0	0	5.422478	0.606557	0	1	0
166	166	0	166	166	0	1	0	1	1	0	3	9.47664	3.370627	5.090628	0	0.711521	1	1
0	0	0	64	64	0	0	0	0	0	0	6	7.683397	0	5.912923	0.918033	0	1	1
0	0	0	240	362	0	0	0	0	0	0	5	0	8.838446	4.220291	0	0	1	1
156	156	0	156	156	0	1	0	1	0	0	13	8.838446	7.632197	3.173186	0	0.404388	1	1
194	0	194	194	194	0	1	0	1	1	1	4	19.831332	10.145157	5.902784	0.578947	0.7721134	1	1
0	0	0	0	122	1	0	1	1	0	1	4	0	0	5.648503	0.078947	0	1	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.475158	0.513158	0	0	0
198	198	0	198	198	0	1	0	1	1	0	8	10.145157	4.662691	3.036629	0.013158	0.000636	1	1
0	0	0	202	202	0	0	0	0	1	0	6	15.890713	0	4.41103	0.092105	0	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.437963	0.044776	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0	3.341632	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0	5.072327	0.015152	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	0	0	5.465099	0.621212	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.419771	0.121212	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0	4.815239	0.742424	0	0	0
0	0	0	0	0	0	0	0	0	0	0	7	0	0	4.012289	0.969697	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	4.834955	0.037037	0	0	0
0	0	0	0	0	0	0	0	0	0	0	10	0	0	1.633468	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.544486	0.493827	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.83478	0.728395	0	0	0
0	0	0	0	0	0	0	0	0	0	0	12	0	0	1.819544	0.024691	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.878413	0.728395	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.703461	0.024691	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.475158	0.061728	0	0	0
0	0	0	0	0	0	0	0	0	0	0	12	0	0	3.370328	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	0	0	4.380175	0.074074	0	0	0
0	0	0	0	0	0	0	0	0	0	0	8	0	0	4.427957	0.851852	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	4.594083	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.509479	0.423077	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0	3.696531	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0	4.493974	0.038462	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.19869	0.179487	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.509479	0.384615	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0	2.506505	0.012821	0	0	0
0	0	0	0	0	0	0	0	0	0	0	8	0	0	3.175222	0.506494	0	0	0
0	0	0	216	216	0	0	0	0	0	1	3	0	11.229279	5.698007	0.222222	0	1	1
0	0	0	0	216	1	0	2	2	0	0	4	0	0	4.980408	0	0	1	0
132	132	0	132	132	0	1	0	1	1	0	3	11.229279	6.869583	5.93638	0.013889	0.96792925	1	1
170	0	170	170	170	0	1	0	1	1	0	9	12.185177	11.191322	2.700704	0	0.3475882	1	1
186	0	186	186	186	0	1	0	1	0	1	10	11.191322	10.462022	0.30103	0.069444	0.424291272727273	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.878413	0.777778	0	0	0
0	0	0	280	280	0	0	0	0	1	0	7	10.462022	0	3.848559	0.694444	0	1	1
0	0	0	192	192	0	0	0	0	0	0	3	0	8.084658	5.698007	0.283582	0	1	1
124	124	0	666	666	0	3	0	3	0	0	8	8.084658	9.042133	1.477121	0	0.614740111111111	1	1
200	0	200	200	200	0	1	0	1	0	1	7	9.042133	11.998559	3.472171	0	0.648989625	1	1
0	0	0	0	140	1	0	1	1	0	1	3	0	0	6.475158	0.253731	0	1	0
140	140	0	140	140	0	1	0	1	1	0	11	11.998559	6.235238	2.856124	0.208955	0.432539666666667	1	1
192	0	192	192	192	0	1	0	1	1	0	9	17.937557	10.858101	3.636287	0	0.4892795	1	1
0	0	0	186	186	0	0	0	0	0	0	11	10.858101	0	2.635484	0.5	0	1	1
0	0	0	270	270	0	0	0	0	0	1	3	0	12.77988	5.425435	0.265823	0	1	1
0	0	0	0	0	0	0	0	0	0	0	7	0	0	2.902547	0	0	0	0
146	0	146	146	146	0	1	0	1	1	1	5	12.77988	10.188835	5.216454	0	0.437366833333333	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	6.203778	0.012821	0	0	0
202	0	202	202	202	0	1	0	1	1	0	3	10.188835	8.325474	5.970848	0	0.953259	1	1
132	0	132	132	132	0	1	0	1	0	0	9	8.325474	8.78352700000001	2.149219	0	0.813851	1	1
0	0	0	180	180	0	0	0	0	0	0	12	8.78352700000001	0	3.033424	0.805195	0	1	1
0	0	0	236	236	0	0	0	0	0	1	3	0	8.645995	5.326188	0.140845	0	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	4.286254	0	0	0	0
226	0	226	226	396	0	1	1	2	1	0	4	8.645995	7.895472	3.548881	0.014085	0.394764	1	1
146	0	146	146	146	0	1	0	1	0	1	6	7.895472	7.962768	3.010724	0.197183	0.695613142857143	1	1
0	0	0	0	130	1	0	1	1	0	1	2	0	0	5.676708	0.746479	0	1	0
144	144	0	144	144	0	1	0	1	1	0	3	7.962768	4.587445	6.509479	1	0.708015	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	3.753506	1	0	0	0
0	0	0	224	224	0	0	0	0	0	0	3	0	7.667238	5.326188	0.102941	0	1	1
126	0	126	126	126	0	1	0	1	0	1	5	7.667238	4.916914	3.825556	0.014706	0.9554895	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.878413	0.220588	0	0	0
112	0	112	112	112	0	1	0	1	0	0	3	4.916914	4.977358	6.475158	0.029412	0.16246275	1	1
166	0	166	166	166	0	1	0	1	0	1	5	4.977358	9.088927	4.215373	0.014706	0.2712015	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	6.203778	0	0	0	0
220	0	220	220	220	0	1	0	1	1	1	6	9.088927	10.656209	3.952841	0.044118	0.245162285714286	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.93638	0.294118	0	0	0
0	0	0	226	226	0	0	0	0	1	0	8	10.656209	0	3.887054	0.686567	0	1	1
0	0	0	176	176	0	0	0	0	0	0	3	0	7.219649	5.425435	0.219178	0	1	1
138	0	138	138	138	0	1	0	1	0	0	9	7.219649	8.488058	4.199042	0	0.5380918	1	1
166	0	166	166	166	0	1	0	1	0	1	3	8.488058	8.677576	5.460754	0.123288	0.967244	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	5.39066	0.111111	0	0	0
174	0	174	174	174	0	1	0	1	0	1	5	8.677576	8.467478	4.136752	0.097222	0.424425333333333	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	4.202597	0.055556	0	0	0
158	0	158	158	158	0	1	0	1	1	0	3	8.467478	5.981611	5.703461	0.902778	0.0035075	1	1
0	0	0	130	130	0	0	0	0	0	0	6	5.981611	0	3.185542	0.361111	0	1	1
0	0	0	186	186	0	0	0	0	0	0	3	0	8.532061	5.698007	0.2	0	1	1
176	0	176	176	176	0	1	0	1	0	0	12	8.532061	10.782171	3.844539	0	0.411640461538462	1	1
204	0	204	204	318	0	1	1	2	0	0	4	10.782171	5.82629	5.456419	0	0.6266994	1	1
172	172	0	172	172	0	1	0	1	0	0	6	5.82629	6.416512	2.819544	0	0.565683857142857	1	1
170	0	170	170	170	0	1	0	1	1	0	5	13.654372	7.328219	5.084004	0.0875	0.699607833333333	1	1
154	0	154	154	154	0	1	0	1	0	0	9	7.328219	11.020323	2.158362	0.0625	0.5525866	1	1
0	0	0	328	328	0	0	0	0	0	0	13	11.020323	0	2.52763	0.0625	0	1	1
0	0	0	148	148	0	0	0	0	0	0	2	0	5.569231	4.809425	0.015385	0	1	1
162	162	0	198	198	0	2	0	2	0	0	6	5.569231	11.673015	3.737829	0.061538	0.585244	1	1
146	0	146	146	146	0	1	0	1	0	1	7	11.673015	8.129842	3.21272	0.015385	0.707448625	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.475158	0.723077	0	0	0
164	0	164	164	164	0	1	0	1	1	1	7	8.129842	12.251635	3.634578	0.015385	0.223678875	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	6.203778	0.015385	0	0	0
222	0	222	222	222	0	1	0	1	1	1	3	12.251635	9.761239	6.509479	0.246154	0.7602665	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	4.166015	0.415385	0	0	0
0	0	0	188	188	0	0	0	0	0	0	6	9.761239	0	3.9266	0.446154	0	1	1
0	0	0	322	322	0	0	0	0	0	1	6	0	9.204277	2.912753	0	0	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	4.304016	0.121622	0	0	0
116	0	116	116	116	0	1	0	1	1	0	3	9.204277	5.498486	5.878413	0.013514	0.0297055	1	1
130	0	130	130	130	0	1	0	1	0	0	3	5.498486	8.226194	6.509479	0.162162	0.404327	1	1
218	0	218	218	218	0	1	0	1	0	0	6	8.226194	7.066592	3.593729	0	0.834786	1	1
142	0	142	142	142	0	1	0	1	0	0	6	7.066592	8.184679	4.219951	0.013514	0.844299142857143	1	1
0	0	0	220	220	0	0	0	0	0	0	10	8.184679	0	3.871865	0.931507	0	1	1
0	0	0	286	286	0	0	0	0	0	1	3	0	8.552879	5.326188	0.112676	0	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	2.167317	0	0	0	0
110	0	110	110	110	0	1	0	1	1	0	4	8.552879	5.768905	3.940317	0.028169	0.192697	1	1
212	0	212	212	212	0	1	0	1	0	1	2	5.768905	10.27946	5.392076	0.901408	0.577463333333333	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.078625	0.507042	0	0	0
218	0	218	218	218	0	1	0	1	1	1	12	10.27946	12.934437	1.973128	0	0.385526923076923	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.577601	0.056338	0	0	0
202	0	202	202	202	0	1	0	1	1	0	4	12.934437	8.651037	4.974926	0.112676	0.1892574	1	1
0	0	0	218	218	0	0	0	0	0	0	7	8.651037	0	2.810904	0.014085	0	1	1
0	0	0	160	366	0	0	0	0	0	1	3	0	8.947159	5.326188	0.188406	0	1	1
0	0	0	0	240	1	0	2	2	0	0	4	0	0	4.719049	0	0	1	0
122	122	0	122	122	0	1	0	1	1	0	3	8.947159	4.243539	5.784187	0.115942	0.367623	1	1
156	0	156	156	156	0	1	0	1	1	0	5	11.201564	9.121756	4.401021	0	0.167432333333333	1	1
284	0	284	284	284	0	1	0	1	0	1	4	9.121756	15.173055	5.48364	0	0.82527	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	2.475671	0	0	0	0
0	0	0	168	252	0	0	0	0	0	0	13	15.173055	2.294842	1.69897	0.028986	0	1	1
0	0	0	196	196	0	0	0	0	0	0	3	0	7.473183	5.698007	0.352113	0	1	1
264	0	264	264	264	0	1	0	1	0	0	6	7.473183	6.489864	3.34772	0	0.888843857142857	1	1
160	0	160	160	160	0	1	0	1	0	1	6	6.489864	7.940134	4.219951	0	0.815967285714286	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.703461	0.014085	0	0	0
210	0	210	210	210	0	1	0	1	1	0	3	7.940134	8.086012	6.475158	0.225352	0.66297625	1	1
160	0	160	160	160	0	1	0	1	0	1	6	8.086012	6.95003699999999	2.690196	0	0.962559571428572	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.840556	0.314286	0	0	0
0	0	0	202	202	0	1	0	1	0	0	3	6.95003699999999	0	6.509479	0.885714	0	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	4.610532	0.929577	0	0	0
0	0	0	164	164	0	0	0	0	0	0	3	0	4.005776	5.698007	0.256757	0	1	1
120	0	120	120	320	0	1	1	2	0	0	10	4.005776	11.127571	3.770189	0	0.162941909090909	1	1
148	148	0	148	148	0	1	0	1	0	0	3	11.127571	5.518849	5.460754	0.189189	0.479983	1	1
146	0	146	146	146	0	1	0	1	1	0	5	7.623917	7.508333	5.122055	0.040541	0.00416666666666667	1	1
140	0	140	140	140	0	1	0	1	0	0	5	7.508333	6.254792	4.43022	0.216216	0.2555555	1	1
160	160	0	252	252	0	2	0	2	0	0	12	6.254792	11.396973	2.672098	0.082192	0.137548076923077	1	1
0	0	0	136	136	0	0	0	0	0	0	7	11.396973	0	3.618153	0.150685	0	1	1
0	0	0	192	192	0	0	0	0	0	0	3	0	8.65315	5.698007	0.205479	0	1	1
196	0	196	196	196	0	1	0	1	0	0	7	8.65315	7.835213	4.877884	0.041096	0.76235125	1	1
266	0	266	266	266	0	1	0	1	0	0	8	7.835213	8.34776	2.394452	0	0.659335888888889	1	1
172	0	172	172	172	0	1	0	1	0	0	6	8.34776	7.091571	4.989521	0.054795	0.754540428571429	1	1
162	0	162	162	162	0	1	0	1	0	1	5	7.091571	9.563166	5.059904	0	0.895559	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.781731	0.097222	0	0	0
340	340	0	542	542	0	2	0	2	0	0	4	9.563166	11.670289	4.380175	0.027778	0.987304	1	1
0	0	0	152	152	0	0	0	0	0	0	9	11.670289	0	4.011909	0.111111	0	1	1
0	0	0	180	180	0	0	0	0	0	0	3	0	7.770514	5.698007	0.253521	0	1	1
116	0	116	116	116	0	1	0	1	0	0	7	7.770514	8.80636	3.904229	0	0.6703305	1	1
164	0	164	164	164	0	1	0	1	0	1	7	8.80636	9.945264	4.170379	0	0.7711255	1	1
0	0	0	0	50	1	0	1	1	0	1	2	0	0	5.676708	0	0	1	0
132	132	0	132	132	0	1	0	1	1	0	10	9.945264	5.432268	3.021189	0.014085	0.464933454545455	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.475158	0.056338	0	0	0
168	168	0	242	442	0	2	1	3	1	0	5	20.105698	13.810551	3.33686	0	0.797949666666667	1	1
294	294	0	294	442	0	1	1	2	0	1	10	13.810551	8.687785	3.269513	0.042857	0.751798636363636	1	1
0	0	0	0	162	1	0	1	1	0	0	4	0	0	5.462334	0.1	0	1	0
0	0	0	152	152	0	0	0	0	1	0	11	12.740736	6.49307200000001	2.692847	0.528571	0	1	1
0	0	0	196	196	0	0	0	0	0	0	3	0	7.63585	5.326188	0.230769	0	1	1
134	0	134	134	134	0	1	0	1	0	0	5	7.63585	5.715924	3.53428	0	0.883001666666667	1	1
122	0	122	122	122	0	1	0	1	0	1	6	5.715924	7.912995	3.751587	0.261538	0.716276285714286	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	4.695963	0	0	0	0
216	0	216	216	216	0	1	0	1	1	0	6	7.912995	9.307929	3.621592	0	0.132418428571429	1	1
164	0	164	164	164	0	1	0	1	0	0	3	9.307929	7.895698	5.703793	0.876923	0.8087145	1	1
